Name,experience,origin,salary_current,daily_rate,zip,contract,category,recruiter,Date Added
candidate_111302,senior,indeed,0.0,0.0,-1,,,,1690761600000
candidate_111303,senior,indeed,0.0,0.0,-1,,,,1692835200000
candidate_111304,entry,direct,0.0,0.0,-1,,,,1699401600000
candidate_111305,principal,indeed,0.0,0.0,-1,,,,1694390400000
candidate_111306,entry,referral,0.0,0.0,-1,,,,1689206400000
candidate_111307,mid,linkedin,0.0,0.0,-1,,,,1700438400000
candidate_111308,senior,referral,0.0,0.0,-1,,,,1699228800000
candidate_111309,principal,indeed,0.0,0.0,-1,,,,1690156800000
candidate_111310,entry,referral,0.0,0.0,-1,,,,1698969600000
candidate_111311,entry,linkedin,0.0,0.0,-1,,,,1701475200000
candidate_111312,entry,glassdoor,0.0,0.0,-1,,,,1702252800000
candidate_111313,senior,linkedin,0.0,0.0,-1,,,,1701129600000
candidate_111314,mid,glassdoor,0.0,0.0,-1,,,,1695859200000
candidate_111315,principal,indeed,0.0,0.0,-1,,,,1690934400000
candidate_111316,principal,linkedin,0.0,0.0,-1,,,,1696464000000
candidate_111317,junior,direct,0.0,0.0,-1,,,,1695081600000
candidate_111318,senior,direct,0.0,0.0,-1,,,,1692489600000
candidate_111319,principal,glassdoor,0.0,0.0,-1,,,,1696377600000
candidate_111320,principal,linkedin,0.0,0.0,-1,,,,1694217600000
candidate_111321,mid,glassdoor,0.0,0.0,-1,,,,1690588800000
candidate_111322,junior,direct,0.0,0.0,-1,,,,1691366400000
candidate_111323,mid,indeed,0.0,0.0,-1,,,,1690502400000
candidate_111324,junior,glassdoor,0.0,0.0,-1,,,,1692748800000
candidate_111325,junior,referral,0.0,0.0,-1,,,,1699228800000
candidate_111326,junior,referral,0.0,0.0,-1,,,,1696464000000
candidate_111327,entry,linkedin,0.0,0.0,-1,,,,1691539200000
candidate_111328,mid,linkedin,0.0,0.0,-1,,,,1693353600000
candidate_111329,junior,direct,0.0,0.0,-1,,,,1701820800000
candidate_111330,senior,referral,0.0,0.0,-1,,,,1692662400000
candidate_111331,junior,linkedin,0.0,0.0,-1,,,,1694476800000
candidate_111332,lead,direct,0.0,0.0,-1,,,,1701734400000
candidate_111333,entry,indeed,0.0,0.0,-1,,,,1691452800000
candidate_111334,principal,glassdoor,0.0,0.0,-1,,,,1703894400000
candidate_111335,senior,linkedin,0.0,0.0,-1,,,,1701388800000
candidate_111336,senior,indeed,0.0,0.0,-1,,,,1697587200000
candidate_111337,principal,indeed,0.0,0.0,-1,,,,1703894400000
candidate_111338,senior,referral,0.0,0.0,-1,,,,1702080000000
candidate_111339,junior,indeed,0.0,0.0,-1,,,,1694736000000
candidate_111340,lead,direct,0.0,0.0,-1,,,,1694736000000
candidate_111341,senior,glassdoor,0.0,0.0,-1,,,,1694217600000
candidate_111342,lead,glassdoor,0.0,0.0,-1,,,,1693872000000
candidate_111343,entry,referral,0.0,0.0,-1,,,,1703808000000
candidate_111344,entry,linkedin,0.0,0.0,-1,,,,1694563200000
candidate_111345,principal,linkedin,0.0,0.0,-1,,,,1690416000000
candidate_111346,junior,direct,0.0,0.0,-1,,,,1698624000000
candidate_111347,junior,glassdoor,0.0,0.0,-1,,,,1695340800000
candidate_111348,mid,indeed,0.0,0.0,-1,,,,1697068800000
candidate_111349,mid,glassdoor,0.0,0.0,-1,,,,1691971200000
candidate_111350,junior,referral,0.0,0.0,-1,,,,1702080000000
candidate_111351,senior,linkedin,0.0,0.0,-1,,,,1693699200000
candidate_111352,principal,linkedin,0.0,0.0,-1,,,,1691193600000
candidate_111353,principal,direct,0.0,0.0,-1,,,,1699142400000
candidate_111354,senior,indeed,0.0,0.0,-1,,,,1693267200000
candidate_111355,principal,referral,0.0,0.0,-1,,,,1703635200000
candidate_111356,senior,referral,0.0,0.0,-1,,,,1702684800000
candidate_111357,senior,linkedin,0.0,0.0,-1,,,,1703116800000
candidate_111358,entry,indeed,0.0,0.0,-1,,,,1689552000000
candidate_111359,mid,indeed,0.0,0.0,-1,,,,1691798400000
candidate_111360,senior,indeed,0.0,0.0,-1,,,,1695427200000
candidate_111361,senior,indeed,0.0,0.0,-1,,,,1694563200000
candidate_111362,mid,indeed,0.0,0.0,-1,,,,1694044800000
candidate_111363,lead,referral,0.0,0.0,-1,,,,1703980800000
candidate_111364,lead,linkedin,0.0,0.0,-1,,,,1700784000000
candidate_111365,principal,linkedin,0.0,0.0,-1,,,,1698364800000
candidate_111366,junior,linkedin,0.0,0.0,-1,,,,1703721600000
candidate_111367,lead,direct,0.0,0.0,-1,,,,1703808000000
candidate_111368,principal,linkedin,0.0,0.0,-1,,,,1688774400000
candidate_111369,principal,direct,0.0,0.0,-1,,,,1697500800000
candidate_111370,junior,glassdoor,0.0,0.0,-1,,,,1697328000000
candidate_111371,principal,glassdoor,0.0,0.0,-1,,,,1691280000000
candidate_111372,senior,glassdoor,0.0,0.0,-1,,,,1702080000000
candidate_111373,junior,linkedin,0.0,0.0,-1,,,,1696032000000
candidate_111374,lead,linkedin,0.0,0.0,-1,,,,1702425600000
candidate_111375,entry,linkedin,0.0,0.0,-1,,,,1702771200000
candidate_111376,mid,indeed,0.0,0.0,-1,,,,1702598400000
candidate_111377,senior,indeed,0.0,0.0,-1,,,,1703721600000
candidate_111378,entry,glassdoor,0.0,0.0,-1,,,,1696118400000
candidate_111379,lead,direct,0.0,0.0,-1,,,,1698710400000
candidate_111380,junior,direct,0.0,0.0,-1,,,,1693094400000
candidate_111381,mid,direct,0.0,0.0,-1,,,,1703548800000
candidate_111382,junior,linkedin,0.0,0.0,-1,,,,1689724800000
candidate_111383,senior,linkedin,0.0,0.0,-1,,,,1688601600000
candidate_111384,mid,direct,0.0,0.0,-1,,,,1689897600000
candidate_111385,entry,referral,0.0,0.0,-1,,,,1694822400000
candidate_111386,junior,referral,0.0,0.0,-1,,,,1697328000000
candidate_111387,senior,linkedin,0.0,0.0,-1,,,,1694217600000
candidate_111388,entry,direct,0.0,0.0,-1,,,,1692662400000
candidate_111389,principal,indeed,0.0,0.0,-1,,,,1702598400000
candidate_111390,mid,referral,0.0,0.0,-1,,,,1695772800000
candidate_111391,junior,glassdoor,0.0,0.0,-1,,,,1697414400000
candidate_111392,entry,referral,0.0,0.0,-1,,,,1702684800000
candidate_111393,lead,linkedin,0.0,0.0,-1,,,,1699228800000
candidate_111394,junior,glassdoor,0.0,0.0,-1,,,,1695686400000
candidate_111395,mid,linkedin,0.0,0.0,-1,,,,1695600000000
candidate_111396,junior,glassdoor,0.0,0.0,-1,,,,1691625600000
candidate_111397,principal,referral,0.0,0.0,-1,,,,1697846400000
candidate_111398,mid,referral,0.0,0.0,-1,,,,1691712000000
candidate_111399,lead,direct,0.0,0.0,-1,,,,1700524800000
candidate_111400,principal,direct,0.0,0.0,-1,,,,1694563200000
candidate_111401,senior,indeed,0.0,0.0,-1,,,,1693180800000
candidate_111402,mid,linkedin,0.0,0.0,-1,,,,1697932800000
candidate_111403,principal,indeed,0.0,0.0,-1,,,,1691798400000
candidate_111404,lead,linkedin,0.0,0.0,-1,,,,1697846400000
candidate_111405,senior,direct,0.0,0.0,-1,,,,1700179200000
candidate_111406,senior,linkedin,0.0,0.0,-1,,,,1698710400000
candidate_111407,lead,referral,0.0,0.0,-1,,,,1701043200000
candidate_111408,entry,glassdoor,0.0,0.0,-1,,,,1693180800000
candidate_111409,junior,indeed,0.0,0.0,-1,,,,1702425600000
candidate_111410,principal,glassdoor,0.0,0.0,-1,,,,1698105600000
candidate_111411,senior,direct,0.0,0.0,-1,,,,1703894400000
candidate_111412,entry,indeed,0.0,0.0,-1,,,,1690675200000
candidate_111413,entry,linkedin,0.0,0.0,-1,,,,1692316800000
candidate_111414,entry,referral,0.0,0.0,-1,,,,1702771200000
candidate_111415,junior,glassdoor,0.0,0.0,-1,,,,1699920000000
candidate_111416,principal,direct,0.0,0.0,-1,,,,1690848000000
candidate_111417,mid,referral,0.0,0.0,-1,,,,1693353600000
candidate_111418,mid,indeed,0.0,0.0,-1,,,,1700352000000
candidate_111419,entry,referral,0.0,0.0,-1,,,,1701388800000
candidate_111420,mid,linkedin,0.0,0.0,-1,,,,1703203200000
candidate_111421,principal,referral,0.0,0.0,-1,,,,1697587200000
candidate_111422,mid,direct,0.0,0.0,-1,,,,1703030400000
candidate_111423,principal,indeed,0.0,0.0,-1,,,,1702166400000
candidate_111424,entry,direct,0.0,0.0,-1,,,,1701043200000
candidate_111425,mid,linkedin,0.0,0.0,-1,,,,1693094400000
candidate_111426,lead,glassdoor,0.0,0.0,-1,,,,1698710400000
candidate_111427,mid,linkedin,0.0,0.0,-1,,,,1703548800000
candidate_111428,senior,direct,0.0,0.0,-1,,,,1697587200000
candidate_111429,lead,indeed,0.0,0.0,-1,,,,1690588800000
candidate_111430,lead,glassdoor,0.0,0.0,-1,,,,1690761600000
candidate_111431,principal,glassdoor,0.0,0.0,-1,,,,1693958400000
candidate_111432,senior,referral,0.0,0.0,-1,,,,1700784000000
candidate_111433,junior,referral,0.0,0.0,-1,,,,1694131200000
candidate_111434,junior,indeed,0.0,0.0,-1,,,,1692489600000
candidate_111435,junior,referral,0.0,0.0,-1,,,,1690848000000
candidate_111436,lead,linkedin,0.0,0.0,-1,,,,1690243200000
candidate_111437,entry,glassdoor,0.0,0.0,-1,,,,1688601600000
candidate_111438,principal,glassdoor,0.0,0.0,-1,,,,1689379200000
candidate_111439,junior,linkedin,0.0,0.0,-1,,,,1694822400000
candidate_111440,junior,glassdoor,0.0,0.0,-1,,,,1703203200000
candidate_111441,principal,glassdoor,0.0,0.0,-1,,,,1688947200000
candidate_111442,junior,referral,0.0,0.0,-1,,,,1689120000000
candidate_111443,principal,linkedin,0.0,0.0,-1,,,,1701993600000
candidate_111444,mid,glassdoor,0.0,0.0,-1,,,,1701302400000
candidate_111445,senior,indeed,0.0,0.0,-1,,,,1691366400000
candidate_111446,lead,glassdoor,0.0,0.0,-1,,,,1690243200000
candidate_111447,lead,linkedin,0.0,0.0,-1,,,,1690588800000
candidate_111448,lead,glassdoor,0.0,0.0,-1,,,,1695945600000
candidate_111449,principal,referral,0.0,0.0,-1,,,,1694044800000
candidate_111450,entry,referral,0.0,0.0,-1,,,,1688947200000
candidate_111451,senior,direct,0.0,0.0,-1,,,,1703030400000
candidate_111452,mid,referral,0.0,0.0,-1,,,,1702252800000
candidate_111453,lead,glassdoor,0.0,0.0,-1,,,,1703721600000
candidate_111454,lead,direct,0.0,0.0,-1,,,,1699833600000
candidate_111455,entry,referral,0.0,0.0,-1,,,,1689638400000
candidate_111456,lead,linkedin,0.0,0.0,-1,,,,1690329600000
candidate_111457,mid,linkedin,0.0,0.0,-1,,,,1700352000000
candidate_111458,senior,glassdoor,0.0,0.0,-1,,,,1693872000000
candidate_111459,entry,glassdoor,0.0,0.0,-1,,,,1701216000000
candidate_111460,entry,linkedin,0.0,0.0,-1,,,,1689206400000
candidate_111461,mid,referral,0.0,0.0,-1,,,,1691452800000
candidate_111462,senior,indeed,0.0,0.0,-1,,,,1701561600000
candidate_111463,senior,indeed,0.0,0.0,-1,,,,1703808000000
candidate_111464,principal,linkedin,0.0,0.0,-1,,,,1699920000000
candidate_111465,principal,referral,0.0,0.0,-1,,,,1691020800000
candidate_111466,senior,linkedin,0.0,0.0,-1,,,,1702080000000
candidate_111467,principal,linkedin,0.0,0.0,-1,,,,1697673600000
candidate_111468,principal,referral,0.0,0.0,-1,,,,1697068800000
candidate_111469,junior,linkedin,0.0,0.0,-1,,,,1695168000000
candidate_111470,mid,referral,0.0,0.0,-1,,,,1695686400000
candidate_111471,junior,direct,0.0,0.0,-1,,,,1701561600000
candidate_111472,mid,referral,0.0,0.0,-1,,,,1689811200000
candidate_111473,entry,linkedin,0.0,0.0,-1,,,,1700265600000
candidate_111474,mid,indeed,0.0,0.0,-1,,,,1699488000000
candidate_111475,senior,indeed,0.0,0.0,-1,,,,1692921600000
candidate_111476,lead,direct,0.0,0.0,-1,,,,1696636800000
candidate_111477,principal,glassdoor,0.0,0.0,-1,,,,1700611200000
candidate_111478,entry,direct,0.0,0.0,-1,,,,1693353600000
candidate_111479,principal,glassdoor,0.0,0.0,-1,,,,1702080000000
candidate_111480,mid,referral,0.0,0.0,-1,,,,1701734400000
candidate_111481,junior,indeed,0.0,0.0,-1,,,,1701043200000
candidate_111482,senior,direct,0.0,0.0,-1,,,,1699574400000
candidate_111483,principal,referral,0.0,0.0,-1,,,,1690156800000
candidate_111484,junior,indeed,0.0,0.0,-1,,,,1689811200000
candidate_111485,junior,glassdoor,0.0,0.0,-1,,,,1701734400000
candidate_111486,junior,glassdoor,0.0,0.0,-1,,,,1700611200000
candidate_111487,principal,indeed,0.0,0.0,-1,,,,1689811200000
candidate_111488,mid,linkedin,0.0,0.0,-1,,,,1698796800000
candidate_111489,entry,indeed,0.0,0.0,-1,,,,1690848000000
candidate_111490,entry,glassdoor,0.0,0.0,-1,,,,1701993600000
candidate_111491,mid,glassdoor,0.0,0.0,-1,,,,1699142400000
candidate_111492,lead,glassdoor,0.0,0.0,-1,,,,1703980800000
candidate_111493,principal,indeed,0.0,0.0,-1,,,,1702166400000
candidate_111494,principal,glassdoor,0.0,0.0,-1,,,,1697760000000
candidate_111495,senior,referral,0.0,0.0,-1,,,,1698278400000
candidate_111496,principal,direct,0.0,0.0,-1,,,,1698710400000
candidate_111497,senior,referral,0.0,0.0,-1,,,,1695859200000
candidate_111498,senior,referral,0.0,0.0,-1,,,,1695081600000
candidate_111499,senior,linkedin,0.0,0.0,-1,,,,1700006400000
candidate_111500,principal,referral,0.0,0.0,-1,,,,1692576000000
candidate_111501,entry,indeed,0.0,0.0,-1,,,,1693958400000
candidate_111502,lead,linkedin,0.0,0.0,-1,,,,1694217600000
candidate_111503,senior,glassdoor,0.0,0.0,-1,,,,1690502400000
candidate_111504,junior,indeed,0.0,0.0,-1,,,,1692662400000
candidate_111505,senior,referral,0.0,0.0,-1,,,,1688601600000
candidate_111506,lead,linkedin,0.0,0.0,-1,,,,1694476800000
candidate_111507,junior,glassdoor,0.0,0.0,-1,,,,1695772800000
candidate_111508,mid,linkedin,0.0,0.0,-1,,,,1690502400000
candidate_111509,lead,referral,0.0,0.0,-1,,,,1700352000000
candidate_111510,senior,linkedin,0.0,0.0,-1,,,,1695427200000
candidate_111511,junior,direct,0.0,0.0,-1,,,,1694044800000
candidate_111512,lead,indeed,0.0,0.0,-1,,,,1695859200000
candidate_111513,senior,direct,0.0,0.0,-1,,,,1689379200000
candidate_111514,mid,indeed,0.0,0.0,-1,,,,1692316800000
candidate_111515,senior,linkedin,0.0,0.0,-1,,,,1700179200000
candidate_111516,principal,indeed,0.0,0.0,-1,,,,1698364800000
candidate_111517,mid,referral,0.0,0.0,-1,,,,1700179200000
candidate_111518,entry,direct,0.0,0.0,-1,,,,1689120000000
candidate_111519,principal,linkedin,0.0,0.0,-1,,,,1694304000000
candidate_111520,mid,indeed,0.0,0.0,-1,,,,1702425600000
candidate_111521,lead,linkedin,0.0,0.0,-1,,,,1698624000000
candidate_111522,senior,glassdoor,0.0,0.0,-1,,,,1697932800000
candidate_111523,junior,glassdoor,0.0,0.0,-1,,,,1688688000000
candidate_111524,lead,referral,0.0,0.0,-1,,,,1700870400000
candidate_111525,principal,direct,0.0,0.0,-1,,,,1697155200000
candidate_111526,principal,direct,0.0,0.0,-1,,,,1696982400000
candidate_111527,junior,direct,0.0,0.0,-1,,,,1698969600000
candidate_111528,principal,indeed,0.0,0.0,-1,,,,1697673600000
candidate_111529,entry,glassdoor,0.0,0.0,-1,,,,1699142400000
candidate_111530,entry,linkedin,0.0,0.0,-1,,,,1698537600000
candidate_111531,principal,linkedin,0.0,0.0,-1,,,,1692144000000
candidate_111532,senior,referral,0.0,0.0,-1,,,,1697155200000
candidate_111533,mid,glassdoor,0.0,0.0,-1,,,,1689465600000
candidate_111534,mid,glassdoor,0.0,0.0,-1,,,,1701993600000
candidate_111535,entry,referral,0.0,0.0,-1,,,,1700092800000
candidate_111536,junior,referral,0.0,0.0,-1,,,,1703289600000
candidate_111537,mid,referral,0.0,0.0,-1,,,,1690848000000
candidate_111538,principal,referral,0.0,0.0,-1,,,,1703721600000
candidate_111539,mid,indeed,0.0,0.0,-1,,,,1702166400000
candidate_111540,mid,glassdoor,0.0,0.0,-1,,,,1691366400000
candidate_111541,junior,referral,0.0,0.0,-1,,,,1693353600000
candidate_111542,entry,direct,0.0,0.0,-1,,,,1690070400000
candidate_111543,lead,linkedin,0.0,0.0,-1,,,,1695081600000
candidate_111544,entry,referral,0.0,0.0,-1,,,,1690934400000
candidate_111545,senior,direct,0.0,0.0,-1,,,,1700006400000
candidate_111546,entry,glassdoor,0.0,0.0,-1,,,,1688688000000
candidate_111547,entry,direct,0.0,0.0,-1,,,,1695859200000
candidate_111548,junior,referral,0.0,0.0,-1,,,,1699833600000
candidate_111549,junior,referral,0.0,0.0,-1,,,,1693180800000
candidate_111550,principal,referral,0.0,0.0,-1,,,,1692057600000
candidate_111551,junior,referral,0.0,0.0,-1,,,,1702857600000
candidate_111552,entry,linkedin,0.0,0.0,-1,,,,1699142400000
candidate_111553,entry,linkedin,0.0,0.0,-1,,,,1696982400000
candidate_111554,senior,linkedin,0.0,0.0,-1,,,,1696982400000
candidate_111555,mid,glassdoor,0.0,0.0,-1,,,,1692748800000
candidate_111556,mid,linkedin,0.0,0.0,-1,,,,1690416000000
candidate_111557,lead,linkedin,0.0,0.0,-1,,,,1693094400000
candidate_111558,senior,glassdoor,0.0,0.0,-1,,,,1693267200000
candidate_111559,lead,direct,0.0,0.0,-1,,,,1688860800000
candidate_111560,senior,referral,0.0,0.0,-1,,,,1697328000000
candidate_111561,mid,indeed,0.0,0.0,-1,,,,1698019200000
candidate_111562,entry,glassdoor,0.0,0.0,-1,,,,1699833600000
candidate_111563,lead,linkedin,0.0,0.0,-1,,,,1697155200000
candidate_111564,principal,glassdoor,0.0,0.0,-1,,,,1702339200000
candidate_111565,entry,indeed,0.0,0.0,-1,,,,1693958400000
candidate_111566,senior,indeed,0.0,0.0,-1,,,,1693094400000
candidate_111567,principal,indeed,0.0,0.0,-1,,,,1690588800000
candidate_111568,mid,glassdoor,0.0,0.0,-1,,,,1688601600000
candidate_111569,senior,referral,0.0,0.0,-1,,,,1689984000000
candidate_111570,principal,linkedin,0.0,0.0,-1,,,,1694822400000
candidate_111571,junior,indeed,0.0,0.0,-1,,,,1693353600000
candidate_111572,senior,referral,0.0,0.0,-1,,,,1691366400000
candidate_111573,junior,referral,0.0,0.0,-1,,,,1703462400000
candidate_111574,mid,referral,0.0,0.0,-1,,,,1701648000000
candidate_111575,principal,direct,0.0,0.0,-1,,,,1693353600000
candidate_111576,lead,direct,0.0,0.0,-1,,,,1702857600000
candidate_111577,senior,indeed,0.0,0.0,-1,,,,1700956800000
candidate_111578,senior,indeed,0.0,0.0,-1,,,,1697328000000
candidate_111579,lead,indeed,0.0,0.0,-1,,,,1697587200000
candidate_111580,entry,indeed,0.0,0.0,-1,,,,1690675200000
candidate_111581,entry,glassdoor,0.0,0.0,-1,,,,1690502400000
candidate_111582,mid,linkedin,0.0,0.0,-1,,,,1699142400000
candidate_111583,mid,glassdoor,0.0,0.0,-1,,,,1698710400000
candidate_111584,mid,direct,0.0,0.0,-1,,,,1701129600000
candidate_111585,senior,indeed,0.0,0.0,-1,,,,1701043200000
candidate_111586,lead,indeed,0.0,0.0,-1,,,,1699401600000
candidate_111587,principal,glassdoor,0.0,0.0,-1,,,,1700524800000
candidate_111588,junior,glassdoor,0.0,0.0,-1,,,,1694563200000
candidate_111589,entry,linkedin,0.0,0.0,-1,,,,1688774400000
candidate_111590,senior,direct,0.0,0.0,-1,,,,1699488000000
candidate_111591,senior,direct,0.0,0.0,-1,,,,1703635200000
candidate_111592,senior,glassdoor,0.0,0.0,-1,,,,1688860800000
candidate_111593,senior,glassdoor,0.0,0.0,-1,,,,1692489600000
candidate_111594,mid,glassdoor,0.0,0.0,-1,,,,1703721600000
candidate_111595,entry,indeed,0.0,0.0,-1,,,,1694476800000
candidate_111596,entry,glassdoor,0.0,0.0,-1,,,,1697155200000
candidate_111597,principal,direct,0.0,0.0,-1,,,,1689033600000
candidate_111598,mid,referral,0.0,0.0,-1,,,,1702684800000
candidate_111599,mid,linkedin,0.0,0.0,-1,,,,1692403200000
candidate_111600,senior,referral,0.0,0.0,-1,,,,1696636800000
candidate_111601,junior,direct,0.0,0.0,-1,,,,1691366400000
candidate_111602,junior,linkedin,0.0,0.0,-1,,,,1698451200000
candidate_111603,lead,linkedin,0.0,0.0,-1,,,,1698710400000
candidate_111604,entry,linkedin,0.0,0.0,-1,,,,1700352000000
candidate_111605,entry,linkedin,0.0,0.0,-1,,,,1703376000000
candidate_111606,senior,indeed,0.0,0.0,-1,,,,1694995200000
candidate_111607,principal,referral,0.0,0.0,-1,,,,1691193600000
candidate_111608,principal,linkedin,0.0,0.0,-1,,,,1692230400000
candidate_111609,entry,direct,0.0,0.0,-1,,,,1689638400000
candidate_111610,senior,direct,0.0,0.0,-1,,,,1692316800000
candidate_111611,lead,glassdoor,0.0,0.0,-1,,,,1702684800000
candidate_111612,mid,direct,0.0,0.0,-1,,,,1690848000000
candidate_111613,principal,direct,0.0,0.0,-1,,,,1699833600000
candidate_111614,entry,referral,0.0,0.0,-1,,,,1702080000000
candidate_111615,junior,glassdoor,0.0,0.0,-1,,,,1694822400000
candidate_111616,junior,glassdoor,0.0,0.0,-1,,,,1692057600000
candidate_111617,principal,linkedin,0.0,0.0,-1,,,,1700697600000
candidate_111618,junior,linkedin,0.0,0.0,-1,,,,1689033600000
candidate_111619,lead,referral,0.0,0.0,-1,,,,1698192000000
candidate_111620,entry,linkedin,0.0,0.0,-1,,,,1703289600000
candidate_111621,principal,glassdoor,0.0,0.0,-1,,,,1692057600000
candidate_111622,senior,linkedin,0.0,0.0,-1,,,,1689379200000
candidate_111623,mid,direct,0.0,0.0,-1,,,,1694649600000
candidate_111624,principal,linkedin,0.0,0.0,-1,,,,1689292800000
candidate_111625,lead,linkedin,0.0,0.0,-1,,,,1691193600000
candidate_111626,senior,direct,0.0,0.0,-1,,,,1692403200000
candidate_111627,senior,direct,0.0,0.0,-1,,,,1697068800000
candidate_111628,principal,glassdoor,0.0,0.0,-1,,,,1691107200000
candidate_111629,senior,direct,0.0,0.0,-1,,,,1690675200000
candidate_111630,junior,referral,0.0,0.0,-1,,,,1694476800000
candidate_111631,entry,indeed,0.0,0.0,-1,,,,1701043200000
candidate_111632,entry,indeed,0.0,0.0,-1,,,,1700611200000
candidate_111633,entry,referral,0.0,0.0,-1,,,,1696118400000
candidate_111634,lead,direct,0.0,0.0,-1,,,,1692921600000
candidate_111635,lead,referral,0.0,0.0,-1,,,,1692144000000
candidate_111636,senior,indeed,0.0,0.0,-1,,,,1695859200000
candidate_111637,junior,linkedin,0.0,0.0,-1,,,,1702771200000
candidate_111638,mid,linkedin,0.0,0.0,-1,,,,1690761600000
candidate_111639,lead,direct,0.0,0.0,-1,,,,1702857600000
candidate_111640,principal,indeed,0.0,0.0,-1,,,,1689120000000
candidate_111641,lead,glassdoor,0.0,0.0,-1,,,,1692576000000
candidate_111642,mid,direct,0.0,0.0,-1,,,,1698278400000
candidate_111643,lead,indeed,0.0,0.0,-1,,,,1697500800000
candidate_111644,mid,linkedin,0.0,0.0,-1,,,,1697328000000
candidate_111645,lead,glassdoor,0.0,0.0,-1,,,,1690848000000
candidate_111646,mid,referral,0.0,0.0,-1,,,,1690588800000
candidate_111647,mid,direct,0.0,0.0,-1,,,,1697760000000
candidate_111648,junior,glassdoor,0.0,0.0,-1,,,,1702857600000
candidate_111649,principal,direct,0.0,0.0,-1,,,,1690502400000
candidate_111650,mid,direct,0.0,0.0,-1,,,,1698192000000
candidate_111651,entry,glassdoor,0.0,0.0,-1,,,,1700006400000
candidate_111652,lead,direct,0.0,0.0,-1,,,,1690243200000
candidate_111653,senior,referral,0.0,0.0,-1,,,,1691712000000
candidate_111654,junior,referral,0.0,0.0,-1,,,,1701820800000
candidate_111655,mid,direct,0.0,0.0,-1,,,,1701907200000
candidate_111656,junior,direct,0.0,0.0,-1,,,,1702512000000
candidate_111657,lead,linkedin,0.0,0.0,-1,,,,1701475200000
candidate_111658,senior,indeed,0.0,0.0,-1,,,,1692576000000
candidate_111659,mid,glassdoor,0.0,0.0,-1,,,,1692057600000
candidate_111660,entry,glassdoor,0.0,0.0,-1,,,,1701129600000
candidate_111661,mid,referral,0.0,0.0,-1,,,,1703289600000
candidate_111662,principal,glassdoor,0.0,0.0,-1,,,,1698969600000
candidate_111663,junior,referral,0.0,0.0,-1,,,,1688601600000
candidate_111664,junior,linkedin,0.0,0.0,-1,,,,1692921600000
candidate_111665,entry,indeed,0.0,0.0,-1,,,,1699401600000
candidate_111666,entry,linkedin,0.0,0.0,-1,,,,1702252800000
candidate_111667,lead,referral,0.0,0.0,-1,,,,1701734400000
candidate_111668,entry,linkedin,0.0,0.0,-1,,,,1691625600000
candidate_111669,senior,indeed,0.0,0.0,-1,,,,1695254400000
candidate_111670,mid,direct,0.0,0.0,-1,,,,1696723200000
candidate_111671,entry,indeed,0.0,0.0,-1,,,,1698019200000
candidate_111672,entry,direct,0.0,0.0,-1,,,,1700870400000
candidate_111673,mid,direct,0.0,0.0,-1,,,,1703980800000
candidate_111674,principal,linkedin,0.0,0.0,-1,,,,1697846400000
candidate_111675,lead,referral,0.0,0.0,-1,,,,1696550400000
candidate_111676,junior,indeed,0.0,0.0,-1,,,,1694304000000
candidate_111677,junior,glassdoor,0.0,0.0,-1,,,,1700697600000
candidate_111678,lead,glassdoor,0.0,0.0,-1,,,,1703635200000
candidate_111679,principal,referral,0.0,0.0,-1,,,,1702080000000
candidate_111680,junior,direct,0.0,0.0,-1,,,,1699401600000
candidate_111681,junior,glassdoor,0.0,0.0,-1,,,,1691971200000
candidate_111682,junior,linkedin,0.0,0.0,-1,,,,1695686400000
candidate_111683,junior,direct,0.0,0.0,-1,,,,1703203200000
candidate_111684,lead,indeed,0.0,0.0,-1,,,,1701388800000
candidate_111685,principal,referral,0.0,0.0,-1,,,,1692144000000
candidate_111686,senior,indeed,0.0,0.0,-1,,,,1700870400000
candidate_111687,principal,indeed,0.0,0.0,-1,,,,1688860800000
candidate_111688,senior,glassdoor,0.0,0.0,-1,,,,1698710400000
candidate_111689,mid,glassdoor,0.0,0.0,-1,,,,1703808000000
candidate_111690,junior,glassdoor,0.0,0.0,-1,,,,1691107200000
candidate_111691,principal,glassdoor,0.0,0.0,-1,,,,1692144000000
candidate_111692,senior,glassdoor,0.0,0.0,-1,,,,1695945600000
candidate_111693,mid,glassdoor,0.0,0.0,-1,,,,1701907200000
candidate_111694,mid,direct,0.0,0.0,-1,,,,1703030400000
candidate_111695,lead,referral,0.0,0.0,-1,,,,1689120000000
candidate_111696,mid,referral,0.0,0.0,-1,,,,1692835200000
candidate_111697,junior,direct,0.0,0.0,-1,,,,1703030400000
candidate_111698,senior,indeed,0.0,0.0,-1,,,,1703376000000
candidate_111699,principal,glassdoor,0.0,0.0,-1,,,,1693094400000
candidate_111700,entry,linkedin,0.0,0.0,-1,,,,1692144000000
candidate_111701,entry,glassdoor,0.0,0.0,-1,,,,1689379200000
candidate_111702,senior,referral,0.0,0.0,-1,,,,1700006400000
candidate_111703,principal,direct,0.0,0.0,-1,,,,1699401600000
candidate_111704,senior,direct,0.0,0.0,-1,,,,1699660800000
candidate_111705,entry,indeed,0.0,0.0,-1,,,,1688774400000
candidate_111706,junior,linkedin,0.0,0.0,-1,,,,1689897600000
candidate_111707,mid,referral,0.0,0.0,-1,,,,1691971200000
candidate_111708,mid,indeed,0.0,0.0,-1,,,,1696636800000
